tid,toi,tfopwg_disp,st_tmag,pl_orbper,pl_trandep
115942852,7684.01,PC,13.8825,3.2129849,8892.7682246
33945661,7685.01,PC,14.1467,3.4828151,16675.7467467
273861354,7686.01,PC,14.2665,14.0016382,17673.1510385
51992761,7687.01,PC,11.5502,14.5421415,3139.9865234
80429950,7688.01,PC,13.5883,2.5395614,4894.950338
12999193,7689.01,PC,13.3664,1.4826121,26874.0134214
248075138,769.01,KP,11.3728,4.9816784,18110.0
410774020,7690.01,PC,8.5644,37.3522191,878.0
47762924,7691.01,PC,12.5558,2.7045293,2030.2035181
320847025,6978.01,PC,7.5621,9.1258136,169.7218223
26078330,6979.01,KP,11.584,8.754708,1527.6748939
141527579,698.01,PC,12.1293,15.0867738,1911.9221796
422912527,6980.01,PC,7.9859,,409.3413481
443823169,6981.01,PC,11.6627,425.4506963,4753.2829943
113921235,6982.01,CP,11.3281,59.8473992,11392.7507656
368628986,6983.01,PC,9.57157,31.1571613,336.5990841
83181153,6984.01,KP,12.7079,,3407.8486864
59490344,6985.01,PC,8.3323,748.7146251,1655.3509066
366302410,6986.01,PC,14.7975,1.2117417,33487.0
21035365,6987.01,PC,12.9994,4.6017382,17212.0
70897115,6988.01,PC,13.1421,13.414031,6670.0
261141602,6989.01,FP,11.9409,1.4956727,3708.0
149302744,699.01,PC,9.8106,14.8011377,316.8331324
149302744,699.02,PC,9.8106,33.6336133,384.0
149302744,699.03,PC,9.8106,672.6366236,423.1260918
238239232,7230.01,PC,13.4721,4.3041912,19405.0
89362689,7231.01,PC,12.8434,11.0658881,13656.0
282113152,7232.01,PC,14.0292,3.3221412,63580.0
394924803,7233.01,PC,13.1494,3.8413801,11058.0
418629890,7234.01,PC,12.6402,3.4202745,7438.0
20607624,7235.01,PC,10.84,3.4940194,8323.0
374521355,7236.01,PC,13.4732,4.626302,11063.0
439598736,7237.01,PC,12.635,5.7694396,5455.0
251743761,7238.01,PC,12.5489,3.930467,19093.0
383364626,7239.01,PC,10.88,14.3938942,6518.0
339961200,724.01,PC,9.7333,3.21264,510.1236296
41839508,7240.01,PC,12.9258,6.8911882,4518.0
456401439,7241.01,PC,11.629,6.3377947,9130.0
426122272,7242.01,PC,12.371,2.9383886,13226.0
288953761,7243.01,PC,13.434,3.7352012,14256.0
435673126,7244.01,FP,13.1744,11.5175506,12852.0
305026599,7245.01,PC,11.7356,1.6877647,1655.0
407135911,7246.01,PC,12.9658,2.5698331,10411.0
51318828,7247.01,FP,11.3321,6.8782937,11342.0
358975793,7248.01,PC,12.9402,3.8148598,8744.0
250977648,7490.01,KP,9.9735,4.6080854,435.5578168
119262291,7491.01,KP,13.7805,4.1747143,14026.6940585
102068384,7492.01,KP,12.9376,2.5001361,13027.0636057
12611594,7493.01,KP,12.5866,1.9155258,7383.1867077
111778581,7494.01,PC,13.8727,11.4212059,41150.9809092
377240984,7495.01,PC,11.811,11.5843559,2500.5579554
96847781,7496.01,KP,13.8205,3.5841,7727.5058354
130633912,7497.01,KP,11.8543,5.2913602,11253.2758897
441012828,7498.01,PC,12.6438,2.789278,11140.279198
301031110,7499.01,KP,13.4041,3.8304162,12299.893921
14614418,750.01,KP,13.3898,0.8378453,21355.7850721
154796579,7500.01,PC,13.2735,7.4647583,10583.825883
271898990,7501.01,KP,14.0739,1.747633,16779.7987149
169504920,7502.01,KP,11.9801,3.1052319,13036.1538292
11439959,7503.01,KP,13.3735,3.6188769,12658.2718767
207463446,7692.01,PC,10.3513,19.6869936,346.8196064
341872729,7693.01,PC,11.0063,32.6045634,1196.7834952
199572211,7694.01,PC,13.2528,13.6715652,2261.5519372
319482278,7695.01,PC,7.7558,7.2728976,176.331905
327996774,7696.01,PC,10.0985,2.5824371,286.0252212
29848696,7697.01,PC,9.0072,2.5354573,5504.7399657
241577487,7698.01,PC,9.81828,4.5701356,341.378599
241577487,7698.02,PC,9.81828,14.7157672,552.9051044
241577487,7698.03,PC,9.81828,1.2377157,240.1012027
358289302,7699.01,PC,12.4439,27.4713051,5091.3435617
248111245,770.01,KP,12.3335,4.6370479,7765.9973286
164695417,7700.01,PC,11.1993,3.5907717,4309.8809131
122522333,7701.01,PC,10.7124,20.6126718,1894.8921433
25030847,7702.01,PC,11.5448,9.0663359,4031.8282747
88507544,7703.01,PC,12.1451,2.1523127,24794.8199845
353302490,6990.01,PC,13.4815,1.5829358,11242.0
440562226,6991.01,APC,13.4136,0.9902419,16490.0
259330386,6992.01,PC,10.7962,15.1389808,1596.0
408656366,6993.01,APC,12.2414,0.3695622,2001.0
55390413,6994.01,FP,13.2387,1.8819016,5107.0
383829317,6995.01,PC,11.2722,9.9444971,3078.0
41875043,6996.01,FP,12.9691,0.9602835,3132.0
357858008,6997.01,PC,12.6255,16.179367,10730.0
350733403,6998.01,PC,12.6338,27.035894,3817.0
444977814,6999.01,FP,12.4889,11.3689753,5979.0
150428135,700.01,CP,10.9102,16.051106,2768.5212418
150428135,700.02,CP,10.9102,37.4236838,737.5519387
150428135,700.03,CP,10.9102,9.977273,459.8525479
150428135,700.04,CP,10.9102,27.8096898,406.8232517
154926644,7000.01,PC,12.5322,2.7897577,3360.0
85113291,7001.01,PC,14.5962,16.3475547,46329.0
317290270,7002.01,PC,12.866,4.9792822,4376.0
219707850,7003.01,PC,14.2717,0.7331156,45524.0
219089784,7249.01,PC,14.9881,6.0387706,29537.0
410245915,725.01,FP,10.2658,0.9889446,979.0
459728249,7250.01,CP,12.2685,8.9653531,7094.0
298291597,7251.01,PC,12.4963,11.5588657,4691.0
289047954,7252.01,PC,13.1872,1.4207284,4092.0
383358873,7253.01,PC,11.7715,5.4240992,2519.0
260767135,7254.01,APC,11.8653,5.0769983,3683.0
166099360,7255.01,PC,12.6221,1.6831237,2192.0
334798754,7256.01,PC,11.6578,8.5748036,795.0
274057129,7257.01,PC,11.5276,1.0495702,573.0
298189225,7258.01,PC,13.033,6.2384297,13808.0
160103855,7259.01,PC,12.1708,16.4591808,4396.0
174143743,726.01,FP,10.1007,0.46132,220.0
418866096,7260.01,FP,12.2011,6.6308943,6379.0
297413553,7261.01,PC,13.4962,2.3273503,11266.0
87932853,7262.01,PC,12.3598,6.4093679,11126.0
269130683,7263.01,PC,10.7836,49.2145201,3135.0
258279359,7264.01,PC,13.4315,10.5637482,9607.0
275717567,7265.01,PC,14.0157,4.1723,46257.0
110795273,7504.01,PC,10.4003,9.4715404,1186.7670333
110795273,7504.02,PC,10.4003,4.4443069,686.1966722
55871761,7505.01,PC,10.4653,3.8618241,823.5651883
270204383,7506.01,PC,14.4469,3.3335134,23835.5812123
397231954,7507.01,PC,10.8487,17.280857,3636.1790628
327302178,7508.01,PC,12.0974,1.0065503,2252.9662955
355058141,7509.01,PC,10.2892,0.7105047,874.2673267
14661418,751.01,KP,12.4806,4.722816,22675.3812671
118798035,7510.01,CP,11.2937,11.5317273,3881.313889
118798035,7510.02,CP,11.2937,22.5709991,5726.0209964
118798035,7510.03,CP,11.2937,48.8621728,4220.566289
146364192,7511.01,KP,10.4222,2.3691651,316.0727654
380255458,7512.01,KP,12.0213,6.569208,14456.0192142
56815340,7513.01,KP,8.56338,9.5802888,354.2093066
56815340,7513.02,KP,8.56338,1221.2709773,1006.9865302
317132251,7717.01,PC,9.95471,25.2087445,4558.9548055
37348844,7718.01,KP,13.605,0.7668221,27011.2228725
1333933,7719.01,KP,13.9636,3.2757945,11304.975042
286864983,772.01,PC,10.8815,11.0163421,6918.5557902
286864983,772.02,PC,10.8815,744.2007603,4290.7780126
286864983,772.03,PC,10.8815,2.7912365,876.8413933
286865921,773.01,KP,11.5037,4.971298,12130.0
294301883,774.01,KP,11.3473,4.4656306,17361.1064238
304042899,775.01,FP,9.5369,12.4458741,7049.3777392
306996324,776.01,CP,9.73597,15.6653322,1317.653048
306996324,776.02,CP,9.73597,8.2466133,1071.2067848
334305570,777.01,PC,9.3712,8.3008562,2683.1006768
335630746,778.01,CP,8.69009,4.6336155,7660.0
374095457,779.01,PC,8.2158,0.7839149,918.1396434
398943781,780.01,KP,10.7875,3.0524018,22270.0
413376180,781.01,KP,12.7492,1.3541342,20039.5506701
390207998,7004.01,PC,12.5926,9.8162989,2369.0
99834321,7005.01,APC,12.8725,8.1420107,5380.0
343336312,7006.01,PC,12.8066,51.9120896,15569.0
289441015,7007.01,FP,12.695,1.5342604,1768.0
335661164,7008.01,PC,12.9055,0.8406912,2554.0
405837291,7009.01,PC,12.9341,2.3206673,2935.0
219239945,701.01,FP,10.966,13.697384,1061.94658
233867481,7010.01,PC,13.0287,4.1976032,10045.0
167631701,7011.01,PC,12.9664,19.394038,10061.0
322369867,7012.01,PC,13.3792,4.0197822,5109.0
67246795,7013.01,PC,12.6968,4.2451891,5546.0
158657991,7014.01,APC,12.5233,0.7406805,2428.0
11894726,7015.01,PC,14.3528,7.0687489,50423.0
16740548,7016.01,PC,13.3901,1.598803,14208.0
1881298619,7017.01,PC,13.1719,5.0826878,7327.0
156512187,7018.01,PC,12.9092,20.3158735,39235.0
366119858,7019.01,CP,12.7199,48.2590904,6743.0
237914496,702.01,PC,11.8371,3.568141,906.9993541
125695940,7266.01,PC,11.679,3.8789319,4722.0
276385231,7267.01,PC,13.4182,10.3486661,5059.0
406548952,7268.01,PC,12.8391,13.5647678,10194.0
267817947,7269.01,PC,12.6975,11.656295,2171.0
149788158,727.01,PC,11.0002,4.7244442,1480.0
149788158,727.02,PC,11.0002,0.7499711,441.8866633
184527843,7270.01,PC,12.716,8.9197222,4742.0
63232997,7271.01,PC,12.5873,7.1304113,4490.0
398099429,7272.01,PC,12.5626,7.5801393,3799.0
63550960,7273.01,APC,12.1475,2.2473177,6242.0
83299322,7274.01,PC,14.6826,8.908871,70444.0
172376068,7275.01,FP,12.585,6.1211661,4248.0
267808774,7276.01,PC,12.0813,14.2317652,912.0
396723723,7277.01,PC,13.3795,7.915274,13798.0
170440216,7278.01,PC,13.4783,7.6316525,30467.0
41067039,7279.01,PC,14.9114,3.1168715,31842.0
96097215,728.01,FA,10.5656,1.60245,890.0
396731435,7280.01,APC,12.7871,0.4246068,1952.0
198358065,7281.01,PC,14.654,4.3095502,17371.0
187495749,7514.01,PC,12.8411,1.8460559,3338.0988277
317882327,7515.01,PC,12.9161,3.5881072,8390.4905597
431871952,7516.01,PC,13.6742,6.2494565,33225.0008955
461547946,7517.01,PC,12.6552,10.3067866,1651.3666446
368184695,7518.01,PC,10.7963,6.4856471,5230.1437932
156678143,7519.01,FP,11.0139,7.2585779,3827.3398509
61538902,752.01,KP,11.3743,5.7481323,12259.4473284
456130294,7520.01,APC,12.9273,10.2461099,7150.3041017
316138059,7521.01,PC,11.8182,0.8618404,1895.2745767
459021929,7522.01,PC,14.2244,21.7262508,36253.1454935
238959233,7523.01,PC,13.1631,4.6612817,14867.1869469
366564164,7524.01,PC,12.3044,7.5243992,3444.9327426
367710318,7525.01,PC,12.4099,1.718454,22129.4474522
141524447,7526.01,PC,10.9694,33.0179222,824.1461516
33831980,806.01,PC,11.9763,21.9166429,1306.4224091
30853470,807.01,PC,11.3042,5.2702557,511.6141762
30122649,808.01,PC,10.0659,9.7394089,641.7240822
149301575,809.01,APC,10.3046,183.458919,645.283132
388106759,810.01,PC,10.5173,28.3057042,357.0692138
388106759,810.02,PC,10.5173,90.8479191,314.2730564
100757807,811.01,PC,10.9339,25.1760133,12570.0
363914762,812.01,PC,10.9582,13.8665912,7930.0
55525572,813.01,CP,9.8467,83.8962434,1217.6723245
255760319,814.01,FP,8.9944,7.21048,250.094
102840239,815.01,CP,9.36,11.1972769,1301.0
102840239,815.02,CP,9.36,734.4987702,1004.0
175180796,816.01,FP,11.143,1.55747,3127.94
30312676,817.01,FP,11.3029,1.10223,1015.0
46096489,818.01,KP,10.6481,3.118536,12242.731322
73717937,819.01,KP,11.7528,16.2546802,4950.0
111991770,820.01,KP,10.4445,3.752062,9500.430305
233287217,7020.01,PC,11.3226,3.1642475,2330.0
233855268,7021.01,PC,12.2564,49.5355004,5687.0
125366299,7022.01,PC,12.9085,2.8583729,11829.0
230856987,7023.01,PC,13.1587,2.3404152,11265.0
354032153,7024.01,PC,14.0905,1.9639208,30553.0
219803922,7025.01,PC,11.3683,66.9954225,5477.0
219809549,7026.01,PC,13.0172,65.5580424,6381.0
164783371,7027.01,PC,13.0105,4.2885021,4402.0
416195843,7028.01,PC,12.9405,2.4596079,2195.0
446166017,7029.01,PC,14.8347,1.9271521,58745.0
237928815,703.01,PC,10.2036,8.6729683,724.6732153
237928815,703.02,PC,10.2036,22.5682711,869.846616
430930679,7030.01,PC,9.6396,2.5604496,423.0
284592989,7031.01,PC,14.367,1.7911016,12254.9439752
22903436,7032.01,PC,8.1532,17.7456043,1203.0
29953537,7033.01,PC,10.2097,0.7312783,322.0
418981325,7034.01,APC,10.4875,0.9082202,605.0
366074071,7035.01,PC,10.2955,4.18142,7013.0
387346503,7282.01,PC,13.1439,5.3346707,11290.0
298189384,7283.01,PC,11.4542,9.0612809,1732.0
96885837,7284.01,APC,12.5965,0.8760587,2336.0
60446303,7285.01,PC,11.2298,2.1384533,1240.0
452741216,7286.01,PC,12.7283,10.7994273,9221.0
199417958,7287.01,PC,12.7478,3.9258703,7452.0
405689470,7288.01,PC,12.1096,7.9871247,1897.0
291976834,7289.01,PC,12.3769,2.855993,9706.0
144138509,729.01,FA,10.5568,,1351.8684487
62501513,7290.01,PC,12.4646,3.776966,9271.0
233533589,7291.01,PC,12.2089,23.9712428,2387.0
160255140,7292.01,PC,13.4003,10.641726,10160.0
417514666,7293.01,PC,12.4712,3.3202789,7240.0
42110638,7294.01,PC,13.0581,1.6047466,5940.0
99796664,7295.01,APC,13.0363,0.7729056,2749.0
233735354,7296.01,PC,12.8771,170.3363911,12411.0
418375357,7297.01,PC,13.0138,8.1563148,12127.0
276909255,7298.01,PC,11.2213,5.2554768,935.0
85216969,7299.01,PC,12.9491,2.7299474,10021.0
187495621,7527.01,FP,11.6429,3.2662137,5722.062959
252851803,7528.01,PC,12.9479,4.9826868,5791.0068352
117174065,7529.01,PC,12.9594,16.6036329,5889.405664
61988212,753.01,APC,14.3042,0.555255,23416.400387
318491006,7530.01,PC,11.3999,5.1818499,1738.6870112
117772549,7531.01,PC,8.855,7.8764851,267.1422784
150271800,7532.01,PC,12.6445,11.4031046,1851.3526437
63303430,7533.01,PC,12.2232,1.7518061,1399.9851481
220621072,7534.01,PC,11.9801,14.0287826,1335.0506474
60527976,7535.01,PC,12.7289,7.5811936,11448.0793188
438298111,7536.01,PC,12.9163,3.3287841,3382.2006635
231949697,7537.01,PC,11.3301,0.9072056,780.190035
37075377,7538.01,PC,8.83335,28.2864647,217.9257929
72214252,7539.01,PC,12.5597,8.6001093,7924.0477471
138733600,7704.01,PC,12.7639,3.3434739,10443.7558073
70514245,7705.01,PC,12.8588,4.0477821,20129.9319902
25004866,7706.01,PC,11.4384,21.7201348,11992.2628563
123365281,7707.01,PC,12.9726,2.6103949,13059.7027321
321011198,7708.01,PC,13.173,7.4163881,5782.7537042
399789568,7709.01,PC,12.6363,20.9202791,1933.4858136
277634430,771.01,CP,12.0874,2.3260077,3279.7891318
261746870,7710.01,PC,9.0387,3.8458539,206.068797
1309019,7711.01,,13.7671,3.2425265,8033.0220549
264460009,7712.01,PC,14.2441,3.0925618,21170.4176526
77287067,7713.01,,13.5861,4.0764373,13033.1861811
423785115,7714.01,PC,11.2457,24.7349922,20632.2954454
200001699,7715.01,PC,10.6396,0.3236317,488.0446303
200001699,7715.02,PC,10.6396,6.8896201,2202.7528544
46432937,7716.01,,12.3718,1.4404544,47151.6468557
284300833,7036.01,PC,14.4804,3.0513298,23465.9068147
269343479,7037.01,APC,12.0302,4.1279985,3450.0
210904767,7038.01,PC,8.9498,8.6000492,639.0
329981856,7039.01,PC,10.0679,3.3206355,667.0
260004324,704.01,CP,10.1428,3.8143009,457.7909152
277039287,7040.01,PC,11.6081,21.0562422,2640.3371988
201175570,7041.01,CP,10.264,9.6994666,512.9617961
345724317,7042.01,FP,10.4875,2.817627,868.0
57299130,7043.01,PC,9.094,17.3840061,561.0
263723967,7044.01,PC,10.1135,15.9669794,2229.0
21720215,7045.01,PC,9.90787,2.2775983,1131.0
201899356,7046.01,PC,12.1788,3.1084574,9902.0
31142436,7047.01,PC,11.7732,5.2729668,1177.0
235015217,7048.01,PC,12.269,4.0863647,4671.0
337217173,7049.01,PC,11.5546,40.3833862,6555.0
391904697,705.01,PC,11.4994,47.0196372,1251.7456152
50592053,7050.01,PC,10.3139,1.4182984,2124.0
11561667,730.01,CP,14.9181,3.0876297,40411.8142459
125744840,7300.01,PC,13.0055,0.6439909,7794.0
375192273,7301.01,PC,11.098,21.6836634,1546.0
399613138,7302.01,FP,12.1245,8.1958135,8230.0
415739607,7303.01,PC,10.8249,2.3368358,5916.0
321785052,7304.01,PC,12.3846,3.4977997,4914.0
262148317,7305.01,PC,13.4847,13.9753579,14290.0
418543326,7306.01,PC,13.4192,6.1418356,18607.0
372077289,7307.01,PC,12.1023,23.955645,6259.0
287768299,7308.01,PC,12.4978,3.7002646,7616.0
161687285,7309.01,PC,14.1288,7.7561532,14454.0
34068865,731.01,CP,8.031941,0.3219233,204.0
375855364,7310.01,PC,13.3341,19.8088367,9500.0
387416841,7311.01,APC,12.9141,1.5525382,7123.0
292023054,7312.01,PC,11.6721,4.2990991,6567.0
341157650,7313.01,PC,12.4958,4.1186706,3571.0
265887000,7314.01,PC,12.1678,2.503415,1877.0
297924888,7315.01,PC,11.2755,9.6713674,3376.0
301623068,7316.01,PC,13.4237,0.7474746,8713.0
72985822,754.01,PC,12.2397,3.8639681,7640.7605465
89014296,7540.01,PC,12.8711,1.4945574,3710.3925904
59845928,7541.01,PC,12.6364,14.606276,4409.4213156
206763148,7542.01,PC,12.149,8.945272,4259.7203739
235283051,7543.01,PC,12.308,9.3137821,4684.5153093
237405551,7544.01,PC,13.8448,4.8744903,20453.4065473
283094471,7545.01,PC,12.7754,11.9039356,7176.2629607
410449566,7546.01,PC,11.4673,9.6414086,1643.3631888
358111035,7547.01,PC,12.4111,22.0089343,1870.9194621
234187289,7548.01,PC,12.4359,5.1836578,5322.1093811
72212948,7549.01,APC,12.8058,2.1610101,11790.0056121
73228647,755.01,CP,9.4628,2.5404679,572.0
73228647,755.02,KP,9.4628,6.7418796,450.5420649
220599411,7550.01,PC,12.1198,4.9843963,1865.2340838
429358906,782.01,CP,12.2875,8.0239811,4010.0577601
451645081,783.01,PC,9.9222,8.1125147,1224.9160656
460984940,784.01,CP,8.7537,2.7970316,481.0
374829238,785.01,PC,11.5026,18.6286102,570.252799
375059587,786.01,PC,9.8192,12.6693847,284.465483
375059587,786.02,PC,9.8192,38.5539344,290.9537277
350584963,787.01,PC,9.4799,2.1263165,137.5302097
349829627,788.01,PC,9.0255,6.4872362,112.7687265
300710077,789.01,PC,11.9802,5.4470648,862.2586997
255685030,799.01,PC,10.5868,5.5451661,439.0185686
179308757,800.01,APC,12.3323,0.9657303,997.3701416
177258735,801.01,PC,7.5412,0.775701,44.1399239
167303382,802.01,PC,7.5209,3.693916,74.807186
143526444,803.01,FP,9.3309,15.3050693,770.0
41227743,804.01,FP,10.714,1.4188153,136.3471608
38460940,805.01,PC,13.1018,4.1177649,1948.1405783
18574158,7051.01,FP,10.3552,4.9131459,4488.0
22038430,7052.01,PC,8.9588,2.8862017,412.0
329821992,7053.01,PC,7.78306,2.8637988,266.0
62676654,7054.01,PC,11.9766,14.7595601,16406.5561433
167227214,7055.01,KP,11.6961,3.1290476,13426.2063185
110178537,7056.01,KP,12.419,2.993282,14780.3009546
325670253,7057.01,KP,12.8999,3.3777419,17290.4349881
317520667,7058.01,KP,10.1154,2.4651801,11993.572763
104866616,7059.01,KP,11.1323,4.4626647,7983.8270519
219345200,706.01,PC,8.3643,719.0381327,4851.4092337
469810663,7060.01,PC,10.0094,5.8497196,507.0
469810663,7060.02,PC,10.0094,1064.700399,1294.0
244089109,7061.01,KP,9.13055,2.1376682,8819.0
23961340,7062.01,PC,8.863,10.5137924,1611.0
248769312,7063.01,PC,8.8868,3.7570477,340.0
376867898,7064.01,PC,8.47427,61.5555962,182.0
383723559,7065.01,FP,9.58671,2.6667526,190.0
427855645,7317.01,PC,12.0331,2.9712014,4680.0
387414814,7318.01,PC,13.316,3.4220041,16151.0
40093986,7319.01,PC,13.4184,2.5918359,6221.0
36724087,732.01,CP,10.5848,0.7683904,903.9933214
36724087,732.02,CP,10.5848,12.2534308,3729.6347091
279528230,7320.01,PC,12.4285,6.6802019,5941.0
423903016,7321.01,PC,13.3081,3.0039961,6490.0
436222251,7322.01,PC,13.2688,5.5316291,4176.0
421330229,7323.01,PC,11.6346,4.776694,1412.0
210337597,7324.01,FP,11.8096,0.5257499,1028.0
286857537,7325.01,PC,12.2442,2.0394246,9236.0
193081156,7326.01,PC,13.1443,5.4584109,2807.0
279472966,7327.01,PC,13.4215,5.0789699,13539.0
99025225,7328.01,PC,11.883,12.5069936,4522.0
387377484,7329.01,PC,12.2993,4.8622127,3480.0
106402532,733.01,CP,8.8411,4.8847937,478.0
287444302,7330.01,PC,11.9104,2.8411706,4694.0
160512852,7331.01,PC,13.1678,6.0011971,23249.0
273069412,7332.01,FP,12.3711,3.5399394,6448.0
178739678,7551.01,APC,11.9184,17.5945149,5576.6685222
235057120,7552.01,PC,11.1392,13.1742812,612.7315779
10487354,7553.01,PC,12.8786,2.4971198,5451.051564
322818151,7554.01,PC,14.8294,2.2948595,46686.8063699
307036187,7555.01,PC,12.3521,2.8404588,1270.6921956
232131043,7556.01,PC,12.8074,11.1035428,4694.5524683
284613259,7557.01,APC,11.5995,6.3548995,3362.8405647
207334420,7558.01,PC,12.6478,4.1531567,7477.8161079
234009062,7559.01,PC,12.1027,9.5366313,5371.1867742
73649615,756.01,CP,12.5554,1.2392569,2917.3714571
60520371,7560.01,PC,12.419,2.1974264,3435.0008185
317924729,7561.01,PC,11.1375,1.9989903,12614.4497948
404970821,7562.01,PC,12.8107,13.2253756,1976.2501664
71581518,7563.01,PC,9.522121,13.758531,335.7196534
300710077,789.02,PC,11.9802,12.9707041,1208.7896248
300710077,789.03,PC,11.9802,8.0432343,878.9302211
308994098,790.01,PC,8.9914,199.5779073,1766.6170108
308994098,790.02,PC,8.9914,41.0175174,229.2846536
308994098,790.03,PC,8.9914,,1628.2500301
306472057,791.01,PC,10.7525,139.3048512,5057.6776282
306472057,791.02,PC,10.7525,928.0455814,6356.9944677
294780517,792.01,FP,11.7345,15.6477055,1515.1689468
300013921,793.01,FP,10.8578,54.6616036,2020.0
299945285,794.01,PC,10.0176,52.4072665,372.4627072
278895705,795.01,PC,10.2477,8.7609762,505.9969974
277099925,796.01,FA,10.721,0.8086308,889.7191222
271596225,797.01,PC,11.7144,1.8007935,622.5482076
271596225,797.02,PC,11.7144,4.1400062,740.3454035
271596225,797.03,PC,11.7144,2.7309449,456.1893836
260640693,798.01,APC,11.908,95.2391755,5934.3582239
405010127,7066.01,KP,13.8215,13.2341261,18389.5092472
139158696,7067.01,KP,14.5293,15.3573522,21072.3970721
137685450,7068.01,KP,11.4605,,4156.2818203
160428500,7069.01,PC,10.4371,8.7201675,957.0
167342439,707.01,PC,10.0906,52.7993058,541.2696023
167342439,707.02,PC,10.0906,17.4757465,163.268484
289218489,7070.01,PC,9.55763,4.4563756,308.0
14203588,7071.01,PC,8.58502,5.5334128,169.0
298658399,7072.01,PC,10.032,0.8118915,1245.0
276922692,7073.01,PC,12.3907,13.1689848,2592.0
138609069,7074.01,PC,13.4554,4.6504794,6221.0
66266024,7075.01,PC,13.3337,2.8120379,11880.0
138225319,7076.01,PC,12.9805,3.4747684,4548.0
188814758,7077.01,PC,11.86,6.403011,3868.0
233266582,7078.01,PC,12.177,6.3962557,2257.0
287191183,7079.01,APC,11.9823,12.1252851,2706.0
391821647,708.01,FP,10.8623,1.995837,442.0829981
366725641,7080.01,PC,12.3503,36.6892187,7413.0
160585062,7333.01,PC,12.1567,6.2644714,780.0
352301423,7334.01,PC,13.1543,1.7085226,2089.0
75417968,7335.01,FP,11.599,3.3815776,9454.0
271017537,7336.01,PC,8.715,0.5418555,120.0
323407659,7337.01,PC,9.61315,4.2619292,1109.0
309133240,7338.01,PC,8.5565,3.3847215,612.0
202059363,7339.01,PC,11.2817,4.2470926,4730.0
146846569,734.01,FP,15.173,4.7535388,225793.1060958
238279960,7340.01,PC,10.6498,7.4894672,2097.1814085
238279960,7340.02,PC,10.6498,3.4438328,1276.0
445276138,7341.01,PC,9.99274,0.4925418,545.0
90950296,7342.01,PC,12.9421,14.1532848,8715.0
44451202,7343.01,PC,12.7157,2.1011992,11915.0
17925767,7344.01,PC,13.0699,2.4364562,5295.0
243283955,7345.01,FP,11.9125,8.407133,1490.0
113542042,7346.01,PC,12.9846,1.7687035,6765.0
233747840,7347.01,PC,14.446,60.8344877,42343.0
289345412,7348.01,PC,12.3366,3.3390124,3534.0
318756174,7564.01,PC,11.9468,3.3799879,11218.871336
52555068,7565.01,APC,12.1177,2.6241681,8398.7787406
251186192,7566.01,PC,12.0398,2.9538158,4243.8992256
5370009,7567.01,PC,12.1622,5.8119593,18302.6813256
234595543,7568.01,PC,12.3548,1.4893903,2119.5334755
95415033,7569.01,PC,11.798,5.672796,1729.3187476
130924120,757.01,CP,9.0498,17.4682298,926.0
172463434,7570.01,PC,11.1909,11.8106694,1193.6520261
261944532,7571.01,PC,12.997,5.2456808,7349.1274058
237664324,7572.01,APC,12.3219,11.4961458,5108.73743
153696322,7573.01,APC,12.8907,0.7014613,5409.8371025
159084486,7574.01,PC,11.7771,4.4802689,16973.8319684
393412295,7575.01,PC,12.769,13.2442861,5825.3428624
206947218,7576.01,PC,12.6675,3.9531681,8834.2856136
462162948,684.01,PC,9.8532,19.8507621,1766.0
380886534,6840.01,PC,13.8694,8.9000334,22163.2825659
257467784,6841.01,PC,12.8988,13.9285074,13364.3594607
58858008,6842.01,PC,11.5955,5.3920955,15466.3588483
369474541,6843.01,PC,11.1862,5.4977872,6357.7268879
311086350,6844.01,PC,14.1277,3.8068712,17898.9103154
399571743,6845.01,PC,12.6204,4.7443604,9002.0
254296853,6846.01,PC,12.8903,3.334884,12501.0
150063444,6847.01,PC,13.1315,1.3939452,5131.0
230982415,6848.01,PC,13.6193,7.5954765,45085.0
434100688,6849.01,FP,9.9309,1825.048364,2576.0
281731203,685.01,KP,9.9623,11.6332127,3480.0
9166136,6850.01,PC,10.508,6.0803777,1366.0
350861689,6851.01,PC,12.4722,12.0101118,1204.0
166671025,6852.01,PC,12.4031,16.7382238,15139.0
197808753,6853.01,PC,12.5478,10.636983,2913.0
55363630,6854.01,PC,13.1113,2.7663479,2476.0
274017513,6855.01,PC,12.1227,26.3333899,8665.0
142385671,7081.01,PC,13.4426,12.7617794,26352.0
22740615,7082.01,PC,14.2582,2.253174,81734.0
286923515,7083.01,PC,12.8442,7.6253466,2810.0
165337974,7084.01,PC,11.5681,21.8153374,2502.0
364571121,7085.01,APC,14.7751,2.202258,48647.0
199289712,7086.01,PC,13.3747,1.0092447,7501.0
233266797,7087.01,PC,13.0721,7.9039906,3040.0
274411493,7088.01,APC,11.5896,7.1554749,1811.0
195933415,7089.01,PC,9.3672,1.5852089,450.0
396720998,709.01,APC,13.987,32.3766006,52579.8740908
396720998,709.02,PC,13.987,777.0516742,7211.9264886
166178400,7090.01,PC,11.4434,60.6825768,8480.0
296327387,7091.01,PC,13.1968,4.8510805,9714.0
195483731,7092.01,PC,13.0673,1.102219,4361.0
62867537,7093.01,APC,11.9812,2.8371938,15303.0
452864692,7094.01,PC,12.527,2.1125062,5858.0
395214388,7095.01,PC,12.3311,4.6745746,1731.0
199488690,7096.01,PC,12.0366,3.3505745,3685.0
