Por procesar: 2,011

[716/2011] TIC 271722899 ... ok | sec=27 | vf=0.866 | 0.61s
[717/2011] TIC 176831592 ... ok | sec=31 | vf=0.910 | 0.53s
[718/2011] TIC 180695581 ... ok | sec=22 | vf=0.866 | 0.61s
[719/2011] TIC 286201103 ... ok | sec=41 | vf=0.957 | 0.65s
[720/2011] TIC 91987762 ... ok | sec=45 | vf=0.898 | 0.55s
[721/2011] TIC 158025009 ... ok | sec=16 | vf=0.872 | 0.63s
[722/2011] TIC 37749396 ... ok | sec=70 | vf=0.786 | 0.53s
[723/2011] TIC 287145649 ... ok | sec=63 | vf=0.896 | 0.56s
[724/2011] TIC 97766057 ... ok | sec=39 | vf=0.911 | 0.59s
[725/2011] TIC 24358417 ... ok | sec=32 | vf=0.938 | 0.59s
[726/2011] TIC 15682927 ... ok | sec=82 | vf=0.975 | 0.58s
[727/2011] TIC 40779013 ... ok | sec=55 | vf=0.965 | 0.53s
[728/2011] TIC 188570092 ... ok | sec=92 | vf=0.829 | 0.59s
[729/2011] TIC 258514800 ... ok | sec=17 | vf=0.793 | 0.65s
[730/2011] TIC 459837008 ... ok | sec=25 | vf=0.949 | 0.61s
[731/2011] TIC 459837008 ... ok | sec=25 | vf=0.949 | 0.53s
[732/2011] TIC 382188882 ... ok | sec=6 | vf=0.936 | 0.70s
[733/2011] TIC 287474726 ... ok | sec=34 | vf=0.929 | 0.59s
[734/2011] TIC 139118482 ... ok | sec=49 | vf=0.688 | 0.53s
[735/2011] TIC 285542903 ... ok | sec=78 | vf=0.975 | 0.60s
[736/2011] TIC 48476907 ... ok | sec=9 | vf=0.860 | 0.54s
[737/2011] TIC 296898634 ... ok | sec=75 | vf=0.977 | 0.57s
[738/2011] TIC 256349966 ... ok | sec=78 | vf=0.975 | 0.53s
[739/2011] TIC 190743990 ... ok | sec=83 | vf=0.965 | 0.60s
[740/2011] TIC 142387023 ... ok | sec=41 | vf=0.957 | 0.62s
[741/2011] TIC 93963408 ... ok | sec=34 | vf=0.928 | 0.51s
[742/2011] TIC 324395151 ... ok | sec=38 | vf=0.963 | 0.61s
[743/2011] TIC 464300749 ... ok | sec=64 | vf=0.976 | 0.62s
[744/2011] TIC 431899140 ... ok | sec=59 | vf=0.866 | 0.58s
[745/2011] TIC 468472950 ... ok | sec=56 | vf=0.952 | 0.60s
[746/2011] TIC 325172035 ... ok | sec=38 | vf=0.963 | 0.58s
[747/2011] TIC 153951307 ... ok | sec=21 | vf=0.958 | 0.67s
[748/2011] TIC 153951307 ... ok | sec=21 | vf=0.958 | 0.55s
[749/2011] TIC 328750515 ... ok | sec=56 | vf=0.977 | 0.51s
[750/2011] TIC 64836837 ... ok | sec=83 | vf=0.965 | 0.57s
[751/2011] TIC 408203470 ... ok | sec=41 | vf=0.957 | 0.67s
[752/2011] TIC 264678534 ... ok | sec=19 | vf=0.947 | 0.59s
[753/2011] TIC 348844154 ... ok | sec=13 | vf=0.853 | 0.60s
[754/2011] TIC 83092282 ... ok | sec=34 | vf=0.933 | 0.52s
[755/2011] TIC 120826158 ... ok | sec=40 | vf=0.966 | 0.60s
[756/2011] TIC 446549905 ... ok | sec=27 | vf=0.955 | 0.56s
[757/2011] TIC 330332501 ... ok | sec=56 | vf=0.977 | 0.54s
[758/2011] TIC 82302240 ... ok | sec=62 | vf=0.915 | 0.55s
[759/2011] TIC 165464482 ... ok | sec=49 | vf=0.714 | 0.54s
[760/2011] TIC 100589632 ... ok | sec=87 | vf=0.777 | 0.62s
[761/2011] TIC 148673433 ... ok | sec=22 | vf=0.820 | 0.56s
[762/2011] TIC 239638934 ... ok | sec=83 | vf=0.965 | 0.55s
[763/2011] TIC 49254857 ... ok | sec=64 | vf=0.896 | 0.57s
[764/2011] TIC 268405086 ... ok | sec=20 | vf=0.940 | 0.61s
[765/2011] TIC 306996324 ... ok | sec=63 | vf=0.968 | 0.61s
[766/2011] TIC 306996324 ... ok | sec=63 | vf=0.968 | 0.59s
[767/2011] TIC 298663873 ... ok | sec=16 | vf=0.858 | 0.59s
[768/2011] TIC 450327768 ... ok | sec=48 | vf=0.769 | 0.53s
[769/2011] TIC 430528566 ... ok | sec=56 | vf=0.977 | 0.71s
[770/2011] TIC 229536616 ... ok | sec=41 | vf=0.957 | 0.55s
[771/2011] TIC 127530399 ... ok | sec=38 | vf=0.949 | 0.58s
[772/2011] TIC 336128819 ... ok | sec=26 | vf=0.962 | 0.57s
[773/2011] TIC 284441182 ... ok | sec=18 | vf=0.874 | 0.54s
[774/2011] TIC 101497191 ... ok | sec=9 | vf=0.860 | 0.61s
[775/2011] TIC 29374525 ... ok | sec=71 | vf=0.804 | 0.51s
[776/2011] TIC 33091633 ... ok | sec=33 | vf=0.935 | 0.58s
[777/2011] TIC 274942910 ... ok | sec=82 | vf=0.975 | 0.58s
[778/2011] TIC 300038935 ... ok | sec=1 | vf=0.926 | 0.61s
[779/2011] TIC 96291218 ... ok | sec=44 | vf=0.929 | 0.65s
[780/2011] TIC 460205581 ... ok | sec=37 | vf=0.929 | 0.55s
[781/2011] TIC 172110606 ... ok | sec=20 | vf=0.881 | 0.59s
[782/2011] TIC 198385543 ... ok | sec=20 | vf=0.940 | 0.53s
[783/2011] TIC 364186197 ... ok | sec=18 | vf=0.877 | 0.53s
[784/2011] TIC 307809773 ... ok | sec=43 | vf=0.910 | 0.57s
[785/2011] TIC 307809773 ... ok | sec=43 | vf=0.910 | 0.58s
[786/2011] TIC 317060587 ... ok | sec=1 | vf=0.926 | 0.61s
[787/2011] TIC 368435330 ... ok | sec=22 | vf=0.823 | 0.55s
[788/2011] TIC 368435330 ... ok | sec=22 | vf=0.823 | 0.53s
[789/2011] TIC 224313733 ... ok | sec=51 | vf=0.719 | 0.57s
[790/2011] TIC 178819686 ... ok | sec=64 | vf=0.899 | 0.54s
[791/2011] TIC 178819686 ... ok | sec=64 | vf=0.899 | 0.53s
[792/2011] TIC 300011941 ... ok | sec=1 | vf=0.926 | 0.60s
[793/2011] TIC 412014494 ... ok | sec=27 | vf=0.888 | 0.56s
[794/2011] TIC 289316336 ... ok | sec=54 | vf=0.949 | 0.54s
[795/2011] TIC 4897275 ... ok | sec=21 | vf=0.891 | 0.56s
[796/2011] TIC 393940766 ... ok | sec=95 | vf=0.829 | 0.50s
[797/2011] TIC 438295981 ... ok | sec=33 | vf=0.934 | 0.55s
[798/2011] TIC 77156829 ... ok | sec=31 | vf=0.913 | 0.54s
[799/2011] TIC 77156829 ... ok | sec=31 | vf=0.913 | 0.57s
[800/2011] TIC 77156829 ... ok | sec=31 | vf=0.913 | 0.51s
[801/2011] TIC 190496853 ... ok | sec=89 | vf=0.971 | 0.54s
[802/2011] TIC 157568289 ... ok | sec=33 | vf=0.938 | 0.51s
[803/2011] TIC 233602827 ... ok | sec=14 | vf=0.963 | 0.53s
[804/2011] TIC 233602827 ... ok | sec=14 | vf=0.963 | 0.55s
[805/2011] TIC 322807371 ... ok | sec=63 | vf=0.899 | 0.51s
[806/2011] TIC 33690636 ... ok | sec=33 | vf=0.938 | 0.58s
[807/2011] TIC 309257814 ... ok | sec=31 | vf=0.903 | 0.56s
[808/2011] TIC 88902249 ... ok | sec=65 | vf=0.839 | 0.54s
[809/2011] TIC 371210825 ... ok | sec=44 | vf=0.903 | 0.52s
[810/2011] TIC 207468071 ... ok | sec=24 | vf=0.860 | 0.57s
[811/2011] TIC 207468071 ... ok | sec=24 | vf=0.860 | 0.51s
[812/2011] TIC 237222864 ... ok | sec=14 | vf=0.963 | 0.57s
[813/2011] TIC 439366538 ... ok | sec=92 | vf=0.852 | 0.54s
[814/2011] TIC 256722647 ... ok | sec=58 | vf=0.953 | 0.51s
[815/2011] TIC 219821826 ... ok | sec=24 | vf=0.965 | 0.59s
[816/2011] TIC 175310067 ... ok | sec=34 | vf=0.931 | 0.47s
[817/2011] TIC 55383975 ... ok | sec=5 | vf=0.899 | 0.54s
[818/2011] TIC 452006073 ... ok | sec=64 | vf=0.976 | 0.53s
[819/2011] TIC 298666530 ... ok | sec=16 | vf=0.824 | 0.60s
[820/2011] TIC 41330864 ... ok | sec=75 | vf=0.951 | 0.56s
[821/2011] TIC 262530873 ... ok | sec=69 | vf=0.758 | 0.78s
[822/2011] TIC 336267424 ... ok | sec=40 | vf=0.966 | 0.71s
[823/2011] TIC 158588995 ... ok | sec=36 | vf=0.861 | 0.57s
[824/2011] TIC 335590096 ... ok | sec=63 | vf=0.900 | 0.66s
[825/2011] TIC 153078576 ... ok | sec=31 | vf=0.912 | 0.66s
[826/2011] TIC 52005579 ... ok | sec=57 | vf=0.869 | 0.59s
[827/2011] TIC 382474101 ... ok | sec=2 | vf=0.892 | 0.62s
[828/2011] TIC 115564354 ... ok | sec=59 | vf=0.880 | 0.55s
[829/2011] TIC 27649847 ... ok | sec=7 | vf=0.929 | 0.73s
[830/2011] TIC 373424049 ... ok | sec=9 | vf=0.910 | 0.69s
[831/2011] TIC 233684822 ... ok | sec=14 | vf=0.963 | 0.66s
[832/2011] TIC 40954422 ... ok | sec=74 | vf=0.977 | 0.67s
[833/2011] TIC 117979694 ... ok | sec=32 | vf=0.938 | 0.64s
[834/2011] TIC 131419878 ... ok | sec=34 | vf=0.933 | 0.58s
[835/2011] TIC 258777134 ... no_fits | sec=-1 | vf=0.000 | 0.58s
[836/2011] TIC 167031605 ... ok | sec=33 | vf=0.934 | 0.56s
[837/2011] TIC 415741431 ... ok | sec=57 | vf=0.869 | 0.61s
[838/2011] TIC 440887364 ... ok | sec=38 | vf=0.950 | 0.66s
[839/2011] TIC 440887364 ... ok | sec=38 | vf=0.950 | 0.64s
[840/2011] TIC 305943739 ... ok | sec=40 | vf=0.966 | 0.64s
[841/2011] TIC 124379043 ... ok | sec=87 | vf=0.747 | 0.63s
[842/2011] TIC 288471040 ... ok | sec=47 | vf=0.842 | 0.61s
[843/2011] TIC 48276576 ... ok | sec=89 | vf=0.974 | 0.77s
[844/2011] TIC 106114491 ... ok | sec=74 | vf=0.977 | 0.74s
[845/2011] TIC 150151262 ... ok | sec=6 | vf=0.941 | 0.63s
[846/2011] TIC 150151262 ... ok | sec=6 | vf=0.941 | 0.60s
[847/2011] TIC 150151262 ... ok | sec=6 | vf=0.941 | 0.64s
[848/2011] TIC 250111245 ... ok | sec=92 | vf=0.806 | 0.70s
[849/2011] TIC 396133015 ... ok | sec=56 | vf=0.977 | 0.69s
[850/2011] TIC 304042899 ... ok | sec=37 | vf=0.951 | 0.63s
[851/2011] TIC 382602147 ... ok | sec=28 | vf=0.835 | 0.59s
[852/2011] TIC 229400092 ... ok | sec=24 | vf=0.965 | 0.74s
[853/2011] TIC 219016883 ... ok | sec=76 | vf=0.681 | 0.58s
[854/2011] TIC 257605131 ... ok | sec=31 | vf=0.915 | 0.58s
[855/2011] TIC 257605131 ... ok | sec=31 | vf=0.915 | 0.63s
[856/2011] TIC 257605131 ... ok | sec=31 | vf=0.915 | 0.64s
[857/2011] TIC 387834907 ... ok | sec=18 | vf=0.877 | 0.70s
[858/2011] TIC 166190643 ... ok | sec=75 | vf=0.977 | 0.66s
[859/2011] TIC 36724087 ... ok | sec=62 | vf=0.870 | 0.65s
[860/2011] TIC 36724087 ... ok | sec=62 | vf=0.870 | 0.64s
[861/2011] TIC 356235833 ... ok | sec=26 | vf=0.962 | 0.55s
[862/2011] TIC 335630746 ... ok | sec=37 | vf=0.851 | 0.58s
[863/2011] TIC 159334269 ... ok | sec=53 | vf=0.962 | 0.65s
[864/2011] TIC 328934463 ... ok | sec=50 | vf=0.557 | 0.65s
[865/2011] TIC 202428245 ... ok | sec=23 | vf=0.750 | 0.56s
[866/2011] TIC 441420236 ... ok | sec=27 | vf=0.957 | 0.65s
[867/2011] TIC 155867025 ... ok | sec=59 | vf=0.851 | 0.70s
[868/2011] TIC 232540264 ... ok | sec=15 | vf=0.932 | 0.59s
[869/2011] TIC 447283466 ... ok | sec=9 | vf=0.910 | 0.62s
[870/2011] TIC 26547036 ... ok | sec=14 | vf=0.963 | 0.54s
[871/2011] TIC 11996814 ... ok | sec=24 | vf=0.965 | 0.63s
[872/2011] TIC 458856474 ... ok | sec=63 | vf=0.973 | 0.75s
[873/2011] TIC 33878688 ... ok | sec=2 | vf=0.943 | 0.66s
[874/2011] TIC 428679607 ... ok | sec=20 | vf=0.940 | 0.54s
[875/2011] TIC 241174783 ... ok | sec=47 | vf=0.850 | 0.56s
[876/2011] TIC 266688542 ... ok | sec=56 | vf=0.977 | 0.62s
[877/2011] TIC 435861696 ... ok | sec=57 | vf=0.869 | 0.63s
[878/2011] TIC 352924930 ... ok | sec=79 | vf=0.976 | 0.58s
[879/2011] TIC 42755801 ... ok | sec=33 | vf=0.938 | 0.64s
[880/2011] TIC 182470056 ... ok | sec=62 | vf=0.918 | 0.65s
[881/2011] TIC 77156829 ... ok | sec=31 | vf=0.913 | 0.55s
[882/2011] TIC 77156829 ... ok | sec=31 | vf=0.913 | 0.64s
[883/2011] TIC 77156829 ... ok | sec=31 | vf=0.913 | 0.57s
[884/2011] TIC 335489455 ... ok | sec=78 | vf=0.975 | 0.67s
[885/2011] TIC 359496368 ... ok | sec=18 | vf=0.831 | 0.64s
[886/2011] TIC 445859771 ... ok | sec=22 | vf=0.906 | 0.63s
[887/2011] TIC 319735319 ... ok | sec=87 | vf=0.742 | 0.63s
[888/2011] TIC 318022259 ... ok | sec=20 | vf=0.879 | 0.60s
[889/2011] TIC 318022259 ... ok | sec=20 | vf=0.879 | 0.60s
[890/2011] TIC 318022259 ... ok | sec=20 | vf=0.879 | 0.57s
[891/2011] TIC 198241702 ... ok | sec=14 | vf=0.850 | 0.66s
[892/2011] TIC 219852584 ... ok | sec=24 | vf=0.961 | 0.69s
[893/2011] TIC 94986319 ... ok | sec=6 | vf=0.942 | 0.62s
[894/2011] TIC 94986319 ... ok | sec=6 | vf=0.942 | 0.61s
[895/2011] TIC 459997997 ... ok | sec=90 | vf=0.959 | 0.59s
[896/2011] TIC 149601557 ... ok | sec=27 | vf=0.957 | 0.56s
[897/2011] TIC 275501623 ... ok | sec=56 | vf=0.977 | 0.61s
[898/2011] TIC 444415148 ... ok | sec=78 | vf=0.975 | 0.52s
[899/2011] TIC 383390264 ... ok | sec=27 | vf=0.921 | 0.55s
[900/2011] TIC 307958020 ... ok | sec=14 | vf=0.963 | 0.50s
[901/2011] TIC 274122380 ... ok | sec=75 | vf=0.977 | 0.60s
[902/2011] TIC 127315102 ... ok | sec=38 | vf=0.950 | 0.49s
[903/2011] TIC 101037590 ... ok | sec=58 | vf=0.977 | 0.54s
[904/2011] TIC 313506357 ... ok | sec=57 | vf=0.869 | 0.51s
[905/2011] TIC 90504905 ... ok | sec=40 | vf=0.905 | 0.53s
[906/2011] TIC 303432813 ... ok | sec=70 | vf=0.844 | 0.53s
[907/2011] TIC 408310006 ... ok | sec=62 | vf=0.873 | 0.50s
[908/2011] TIC 212253390 ... ok | sec=27 | vf=0.957 | 0.50s
[909/2011] TIC 271900960 ... ok | sec=1 | vf=0.926 | 0.56s
[910/2011] TIC 249067445 ... ok | sec=32 | vf=0.917 | 0.50s
[911/2011] TIC 436873727 ... ok | sec=18 | vf=0.849 | 0.50s
[912/2011] TIC 309792357 ... ok | sec=2 | vf=0.943 | 0.51s
[913/2011] TIC 457138169 ... ok | sec=21 | vf=0.960 | 0.52s
[914/2011] TIC 274138511 ... ok | sec=7 | vf=0.924 | 0.50s
[915/2011] TIC 89643259 ... ok | sec=74 | vf=0.977 | 0.50s
[916/2011] TIC 259377017 ... ok | sec=5 | vf=0.911 | 0.54s
[917/2011] TIC 259377017 ... ok | sec=5 | vf=0.911 | 0.51s
[918/2011] TIC 259377017 ... ok | sec=5 | vf=0.911 | 0.56s
[919/2011] TIC 86263325 ... ok | sec=46 | vf=0.866 | 0.59s
[920/2011] TIC 372913430 ... ok | sec=31 | vf=0.903 | 0.58s
[921/2011] TIC 317597583 ... ok | sec=24 | vf=0.965 | 0.52s
[922/2011] TIC 403136413 ... ok | sec=28 | vf=0.769 | 0.58s
[923/2011] TIC 44737596 ... ok | sec=5 | vf=0.908 | 0.52s
[924/2011] TIC 4999813 ... ok | sec=87 | vf=0.700 | 0.57s
[925/2011] TIC 456042145 ... ok | sec=78 | vf=0.975 | 0.54s
[926/2011] TIC 45684223 ... ok | sec=89 | vf=0.978 | 0.53s
[927/2011] TIC 161687209 ... no_fits | sec=-1 | vf=0.000 | 0.48s
[928/2011] TIC 1400212743 ... no_fits | sec=-1 | vf=0.000 | 0.47s
[929/2011] TIC 70513361 ... ok | sec=30 | vf=0.847 | 0.61s
[930/2011] TIC 329277372 ... ok | sec=56 | vf=0.977 | 0.57s
[931/2011] TIC 233503636 ... ok | sec=24 | vf=0.965 | 0.60s
[932/2011] TIC 168871868 ... ok | sec=32 | vf=0.936 | 0.53s
[933/2011] TIC 219857012 ... ok | sec=15 | vf=0.938 | 0.61s
[934/2011] TIC 229742722 ... ok | sec=14 | vf=0.963 | 0.58s
[935/2011] TIC 35315453 ... ok | sec=93 | vf=0.873 | 0.58s
[936/2011] TIC 232967440 ... ok | sec=21 | vf=0.962 | 0.57s
[937/2011] TIC 429304876 ... ok | sec=63 | vf=0.900 | 0.54s
[938/2011] TIC 146244533 ... ok | sec=36 | vf=0.885 | 0.58s
[939/2011] TIC 259151170 ... ok | sec=58 | vf=0.977 | 0.50s
[940/2011] TIC 357538688 ... ok | sec=64 | vf=0.976 | 0.60s
[941/2011] TIC 377064495 ... ok | sec=45 | vf=0.905 | 0.53s
[942/2011] TIC 377064495 ... ok | sec=45 | vf=0.905 | 0.57s
[943/2011] TIC 377064495 ... ok | sec=45 | vf=0.905 | 0.48s
[944/2011] TIC 377064495 ... ok | sec=45 | vf=0.905 | 0.53s
[945/2011] TIC 147576037 ... ok | sec=41 | vf=0.957 | 0.61s
[946/2011] TIC 35377903 ... ok | sec=92 | vf=0.825 | 0.63s
[947/2011] TIC 463681005 ... ok | sec=64 | vf=0.976 | 0.60s
[948/2011] TIC 142748283 ... ok | sec=14 | vf=0.963 | 0.58s
[949/2011] TIC 142748283 ... ok | sec=14 | vf=0.963 | 0.52s
[950/2011] TIC 58046864 ... ok | sec=93 | vf=0.850 | 0.52s
[951/2011] TIC 181804752 ... ok | sec=63 | vf=0.895 | 0.65s
[952/2011] TIC 181804752 ... ok | sec=63 | vf=0.895 | 0.52s
[953/2011] TIC 199376584 ... ok | sec=41 | vf=0.957 | 0.56s
[954/2011] TIC 399870368 ... ok | sec=32 | vf=0.923 | 0.60s
[955/2011] TIC 353367071 ... ok | sec=44 | vf=0.905 | 0.63s
[956/2011] TIC 115446313 ... ok | sec=24 | vf=0.965 | 0.59s
[957/2011] TIC 89020549 ... ok | sec=1 | vf=0.926 | 0.60s
[958/2011] TIC 269701147 ... ok | sec=17 | vf=0.832 | 0.58s
[959/2011] TIC 269701147 ... ok | sec=17 | vf=0.832 | 0.60s
[960/2011] TIC 269701147 ... ok | sec=17 | vf=0.832 | 0.52s
[961/2011] TIC 80029842 ... ok | sec=89 | vf=0.978 | 0.62s
[962/2011] TIC 458876004 ... ok | sec=85 | vf=0.671 | 0.55s
[963/2011] TIC 277128619 ... ok | sec=93 | vf=0.833 | 0.54s
[964/2011] TIC 8599009 ... ok | sec=80 | vf=0.597 | 0.50s
[965/2011] TIC 437156845 ... ok | sec=88 | vf=0.897 | 0.58s
[966/2011] TIC 294780517 ... ok | sec=6 | vf=0.931 | 0.54s
[967/2011] TIC 122220263 ... ok | sec=40 | vf=0.966 | 0.57s
[968/2011] TIC 150030205 ... ok | sec=2 | vf=0.943 | 0.56s
[969/2011] TIC 150030205 ... ok | sec=2 | vf=0.943 | 0.70s
[970/2011] TIC 139375960 ... ok | sec=85 | vf=0.712 | 0.59s
[971/2011] TIC 154459165 ... ok | sec=88 | vf=0.977 | 0.55s
[972/2011] TIC 1400770435 ... ok | sec=15 | vf=0.881 | 0.57s
[973/2011] TIC 280655495 ... ok | sec=89 | vf=0.978 | 0.60s
[974/2011] TIC 420645189 ... ok | sec=19 | vf=0.947 | 0.55s
[975/2011] TIC 420645189 ... ok | sec=19 | vf=0.947 | 0.63s
[976/2011] TIC 220016044 ... ok | sec=30 | vf=0.855 | 0.53s
[977/2011] TIC 1717732429 ... no_fits | sec=-1 | vf=0.000 | 0.51s
[978/2011] TIC 291147951 ... ok | sec=82 | vf=0.975 | 0.59s
[979/2011] TIC 87044036 ... ok | sec=72 | vf=0.830 | 0.68s
[980/2011] TIC 1950736 ... ok | sec=71 | vf=0.809 | 0.53s
[981/2011] TIC 56231866 ... ok | sec=83 | vf=0.965 | 0.64s
[982/2011] TIC 394287035 ... ok | sec=39 | vf=0.963 | 0.53s
[983/2011] TIC 145982812 ... ok | sec=36 | vf=0.886 | 0.56s
[984/2011] TIC 58825110 ... ok | sec=70 | vf=0.801 | 0.50s
[985/2011] TIC 11111899 ... ok | sec=55 | vf=0.965 | 0.55s
[986/2011] TIC 144440290 ... ok | sec=2 | vf=0.943 | 0.55s
[987/2011] TIC 233087860 ... ok | sec=16 | vf=0.858 | 0.60s
[988/2011] TIC 275248683 ... ok | sec=45 | vf=0.912 | 0.51s
[989/2011] TIC 34551972 ... ok | sec=44 | vf=0.894 | 0.59s
[990/2011] TIC 392681545 ... ok | sec=59 | vf=0.855 | 0.62s
[991/2011] TIC 392681545 ... ok | sec=59 | vf=0.855 | 0.52s
[992/2011] TIC 407591297 ... ok | sec=21 | vf=0.888 | 0.57s
[993/2011] TIC 367913453 ... ok | sec=52 | vf=0.941 | 0.50s
[994/2011] TIC 351601843 ... ok | sec=27 | vf=0.831 | 0.56s
[995/2011] TIC 124029677 ... ok | sec=33 | vf=0.938 | 0.70s
[996/2011] TIC 219854185 ... ok | sec=24 | vf=0.965 | 0.62s
[997/2011] TIC 353475866 ... ok | sec=19 | vf=0.933 | 0.62s
[998/2011] TIC 332630868 ... ok | sec=89 | vf=0.972 | 0.60s
[999/2011] TIC 382331352 ... ok | sec=38 | vf=0.963 | 0.68s
[1000/2011] TIC 449197831 ... ok | sec=32 | vf=0.914 | 0.57s
[1001/2011] TIC 150428135 ... ok | sec=1 | vf=0.926 | 0.59s
[1002/2011] TIC 150428135 ... ok | sec=1 | vf=0.926 | 0.62s
[1003/2011] TIC 150428135 ... ok | sec=1 | vf=0.926 | 0.67s
[1004/2011] TIC 150428135 ... ok | sec=1 | vf=0.926 | 0.63s
[1005/2011] TIC 408729765 ... ok | sec=52 | vf=0.952 | 0.60s
[1006/2011] TIC 467331291 ... ok | sec=53 | vf=0.962 | 0.57s
[1007/2011] TIC 165523947 ... ok | sec=55 | vf=0.771 | 0.66s
[1008/2011] TIC 120896927 ... ok | sec=30 | vf=0.847 | 0.60s
[1009/2011] TIC 120896927 ... ok | sec=30 | vf=0.847 | 0.68s
[1010/2011] TIC 436099179 ... ok | sec=71 | vf=0.791 | 0.59s
[1011/2011] TIC 101395259 ... ok | sec=9 | vf=0.875 | 0.55s
[1012/2011] TIC 453230066 ... ok | sec=58 | vf=0.965 | 0.54s
[1013/2011] TIC 289125016 ... ok | sec=82 | vf=0.975 | 0.50s
[1014/2011] TIC 83275782 ... ok | sec=72 | vf=0.827 | 0.52s
[1015/2011] TIC 122485078 ... ok | sec=73 | vf=0.617 | 0.49s
[1016/2011] TIC 352682207 ... ok | sec=58 | vf=0.951 | 0.56s
[1017/2011] TIC 352682207 ... ok | sec=58 | vf=0.951 | 0.61s
[1018/2011] TIC 352682207 ... ok | sec=58 | vf=0.951 | 0.55s
[1019/2011] TIC 86280613 ... ok | sec=47 | vf=0.843 | 0.50s
[1020/2011] TIC 75427473 ... ok | sec=72 | vf=0.830 | 0.54s
[1021/2011] TIC 174143743 ... ok | sec=8 | vf=0.736 | 0.56s
[1022/2011] TIC 286355915 ... ok | sec=58 | vf=0.925 | 0.55s
[1023/2011] TIC 146467675 ... ok | sec=32 | vf=0.935 | 0.49s
[1024/2011] TIC 153027658 ... ok | sec=31 | vf=0.915 | 0.53s
[1025/2011] TIC 466318137 ... ok | sec=64 | vf=0.976 | 0.53s
[1026/2011] TIC 100267480 ... ok | sec=94 | vf=0.831 | 0.51s
[1027/2011] TIC 399642071 ... ok | sec=64 | vf=0.976 | 0.51s
[1028/2011] TIC 156816238 ... ok | sec=48 | vf=0.765 | 0.53s
[1029/2011] TIC 283015592 ... ok | sec=58 | vf=0.977 | 0.53s
[1030/2011] TIC 376524552 ... ok | sec=22 | vf=0.826 | 0.50s
[1031/2011] TIC 375506058 ... ok | sec=55 | vf=0.965 | 0.54s
[1032/2011] TIC 58824746 ... ok | sec=70 | vf=0.801 | 0.51s
[1033/2011] TIC 343442463 ... ok | sec=77 | vf=0.638 | 0.52s
[1034/2011] TIC 415969574 ... ok | sec=42 | vf=0.524 | 0.48s
[1035/2011] TIC 269701147 ... ok | sec=17 | vf=0.832 | 0.56s
[1036/2011] TIC 269701147 ... ok | sec=17 | vf=0.832 | 0.50s
[1037/2011] TIC 269701147 ... ok | sec=17 | vf=0.832 | 0.52s
[1038/2011] TIC 20182780 ... ok | sec=50 | vf=0.554 | 0.54s
[1039/2011] TIC 8348911 ... ok | sec=25 | vf=0.949 | 0.54s
[1040/2011] TIC 37084932 ... ok | sec=33 | vf=0.938 | 0.63s
[1041/2011] TIC 143257766 ... ok | sec=27 | vf=0.610 | 0.53s
[1042/2011] TIC 284564230 ... ok | sec=40 | vf=0.966 | 0.57s
[1043/2011] TIC 285233023 ... ok | sec=78 | vf=0.975 | 0.54s
[1044/2011] TIC 420645189 ... ok | sec=19 | vf=0.947 | 0.63s
[1045/2011] TIC 420645189 ... ok | sec=19 | vf=0.947 | 0.58s
[1046/2011] TIC 425561347 ... ok | sec=27 | vf=0.898 | 0.60s
[1047/2011] TIC 319968129 ... ok | sec=72 | vf=0.824 | 0.55s
[1048/2011] TIC 278199349 ... ok | sec=34 | vf=0.923 | 0.53s
[1049/2011] TIC 98286422 ... ok | sec=88 | vf=0.977 | 0.60s
[1050/2011] TIC 279740441 ... ok | sec=1 | vf=0.926 | 0.61s
[1051/2011] TIC 260647166 ... ok | sec=37 | vf=0.877 | 0.53s
[1052/2011] TIC 260647166 ... ok | sec=37 | vf=0.877 | 0.56s
[1053/2011] TIC 260647166 ... ok | sec=37 | vf=0.877 | 0.55s
[1054/2011] TIC 260647166 ... ok | sec=37 | vf=0.877 | 0.53s
[1055/2011] TIC 260849386 ... ok | sec=89 | vf=0.978 | 0.53s
[1056/2011] TIC 307210830 ... ok | sec=5 | vf=0.905 | 0.53s
[1057/2011] TIC 307210830 ... ok | sec=5 | vf=0.905 | 0.53s
[1058/2011] TIC 307210830 ... ok | sec=5 | vf=0.905 | 0.58s
[1059/2011] TIC 317397615 ... ok | sec=52 | vf=0.879 | 0.57s
[1060/2011] TIC 267263253 ... ok | sec=27 | vf=0.957 | 0.56s
[1061/2011] TIC 166648874 ... ok | sec=22 | vf=0.792 | 0.61s
[1062/2011] TIC 98613492 ... ok | sec=73 | vf=0.647 | 0.62s
[1063/2011] TIC 23389848 ... ok | sec=40 | vf=0.966 | 0.59s
[1064/2011] TIC 9006668 ... ok | sec=2 | vf=0.943 | 0.61s
[1065/2011] TIC 452483795 ... ok | sec=82 | vf=0.975 | 0.66s
[1066/2011] TIC 142276270 ... ok | sec=21 | vf=0.965 | 0.59s
[1067/2011] TIC 142276270 ... ok | sec=21 | vf=0.965 | 0.59s
[1068/2011] TIC 142276270 ... ok | sec=21 | vf=0.965 | 0.53s
[1069/2011] TIC 142276270 ... ok | sec=21 | vf=0.965 | 0.57s
[1070/2011] TIC 428699140 ... ok | sec=64 | vf=0.898 | 0.55s
[1071/2011] TIC 17129975 ... ok | sec=75 | vf=0.977 | 0.56s
